V1,V2,Vout
1.554,1,1.78353717
1.555,1,1.78354266
1.556,1,1.78354815
1.557,1,1.78355365
1.558,1,1.78355914
1.559,1,1.78356463
1.56,1,1.78357012
1.561,1,1.78357561
1.562,1,1.78358109
1.563,1,1.78358658
1.564,1,1.78359207
1.565,1,1.78359755
1.566,1,1.78360303
1.567,1,1.78360851
1.568,1,1.78361399
1.569,1,1.78361947
1.57,1,1.78362495
1.571,1,1.78363042
1.572,1,1.7836359
1.573,1,1.78364137
1.574,1,1.78364685
1.575,1,1.78365232
1.576,1,1.78365779
1.577,1,1.78366326
1.578,1,1.78366873
1.579,1,1.78367419
1.58,1,1.78367966
1.581,1,1.78368513
1.582,1,1.78369059
1.583,1,1.78369606
1.584,1,1.78370152
1.585,1,1.78370698
1.586,1,1.78371244
1.587,1,1.7837179
1.588,1,1.78372336
1.589,1,1.78372881
1.59,1,1.78373427
1.591,1,1.78373972
1.592,1,1.78374517
1.593,1,1.78375063
1.594,1,1.78375608
1.595,1,1.78376153
1.596,1,1.78376698
1.597,1,1.78377243
1.598,1,1.78377787
1.599,1,1.78378332
1.6,1,1.78378877
1.601,1,1.78379421
1.602,1,1.78379965
1.603,1,1.7838051
1.604,1,1.78381054
1.605,1,1.78381598
1.606,1,1.78382141
1.607,1,1.78382685
1.608,1,1.78383228
1.609,1,1.78383772
1.61,1,1.78384316
1.611,1,1.78384859
1.612,1,1.78385402
1.613,1,1.78385945
1.614,1,1.78386488
1.615,1,1.78387031
1.616,1,1.78387574
1.617,1,1.78388117
1.618,1,1.78388659
1.619,1,1.78389202
1.62,1,1.78389744
1.621,1,1.78390287
1.622,1,1.78390829
1.623,1,1.78391371
1.624,1,1.78391913
1.625,1,1.78392455
1.626,1,1.78392996
1.627,1,1.78393539
1.628,1,1.7839408
1.629,1,1.78394622
1.63,1,1.78395163
1.631,1,1.78395705
1.632,1,1.78396246
1.633,1,1.78396787
1.634,1,1.78397328
1.635,1,1.78397869
1.636,1,1.7839841
1.637,1,1.7839895
1.638,1,1.78399491
1.639,1,1.78400032
1.64,1,1.78400572
1.641,1,1.78401112
1.642,1,1.78401653
1.643,1,1.78402192
1.644,1,1.78402733
1.645,1,1.78403272
1.646,1,1.78403812
1.647,1,1.78404352
1.648,1,1.78404892
1.649,1,1.78405432
1.65,1,1.78405971
1.651,1,1.7840651
1.652,1,1.78407049
1.653,1,1.78407589
1.654,1,1.78408128
1.655,1,1.78408667
1.656,1,1.78409206
1.657,1,1.78409745
1.658,1,1.78410283
1.659,1,1.78410822
1.66,1,1.7841136
1.661,1,1.78411899
1.662,1,1.78412438
1.663,1,1.78412976
1.664,1,1.78413514
1.665,1,1.78414052
1.666,1,1.7841459
1.667,1,1.78415128
1.668,1,1.78415666
1.669,1,1.78416203
1.67,1,1.78416741
1.671,1,1.78417279
1.672,1,1.78417816
1.673,1,1.78418353
1.674,1,1.78418891
1.675,1,1.78419428
1.676,1,1.78419964
1.677,1,1.78420502
1.678,1,1.78421039
1.679,1,1.78421576
1.68,1,1.78422112
1.681,1,1.78422649
1.682,1,1.78423185
1.683,1,1.78423722
1.684,1,1.78424258
1.685,1,1.78424795
1.686,1,1.78425331
1.687,1,1.78425867
1.688,1,1.78426403
1.689,1,1.78426939
1.69,1,1.78427475
1.691,1,1.78428011
1.692,1,1.78428546
1.693,1,1.78429082
1.694,1,1.78429617
1.695,1,1.78430153
1.696,1,1.78430688
1.697,1,1.78431223
1.698,1,1.78431758
1.699,1,1.78432294
1.7,1,1.78432829
1.701,1,1.78433364
1.702,1,1.78433898
1.703,1,1.78434433
1.704,1,1.78434968
1.705,1,1.78435502
1.706,1,1.78436037
1.707,1,1.78436571
1.708,1,1.78437105
1.709,1,1.78437639
1.71,1,1.78438174
1.711,1,1.78438708
1.712,1,1.78439242
1.713,1,1.78439776
1.714,1,1.78440309
1.715,1,1.78440843
1.716,1,1.78441377
1.717,1,1.7844191
1.718,1,1.78442444
1.719,1,1.78442977
1.72,1,1.7844351
1.721,1,1.78444044
1.722,1,1.78444577
1.723,1,1.7844511
1.724,1,1.78445643
1.725,1,1.78446176
1.726,1,1.78446709
1.727,1,1.78447241
1.728,1,1.78447774
1.729,1,1.78448306
1.73,1,1.78448839
1.731,1,1.78449371
1.732,1,1.78449904
1.733,1,1.78450436
1.734,1,1.78450968
1.735,1,1.784515
1.736,1,1.78452032
1.737,1,1.78452564
1.738,1,1.78453096
1.739,1,1.78453628
1.74,1,1.7845416
1.741,1,1.78454691
1.742,1,1.78455223
1.743,1,1.78455754
1.744,1,1.78456286
1.745,1,1.78456817
1.746,1,1.78457348
1.747,1,1.78457879
1.748,1,1.78458411
1.749,1,1.78458941
1.75,1,1.78459472
1.751,1,1.78460003
1.752,1,1.78460534
1.753,1,1.78461064
1.754,1,1.78461595
1.755,1,1.78462126
1.756,1,1.78462656
1.757,1,1.78463186
1.758,1,1.78463717
1.759,1,1.78464247
1.76,1,1.78464777
1.761,1,1.78465307
1.762,1,1.78465837
1.763,1,1.78466367
1.764,1,1.78466897
1.765,1,1.78467427
1.766,1,1.78467957
1.767,1,1.78468486
1.768,1,1.78469016
1.769,1,1.78469545
1.77,1,1.78470074
1.771,1,1.78470604
1.772,1,1.78471133
1.773,1,1.78471663
1.774,1,1.78472191
1.775,1,1.7847272
1.776,1,1.78473249
1.777,1,1.78473778
1.778,1,1.78474307
1.779,1,1.78474836
1.78,1,1.78475365
1.781,1,1.78475893
1.782,1,1.78476421
1.783,1,1.7847695
1.784,1,1.78477478
1.785,1,1.78478007
1.786,1,1.78478535
1.787,1,1.78479063
1.788,1,1.78479591
1.789,1,1.78480119
1.79,1,1.78480647
1.791,1,1.78481175
1.792,1,1.78481703
1.793,1,1.7848223
1.794,1,1.78482758
1.795,1,1.78483286
1.796,1,1.78483813
1.797,1,1.78484341
1.798,1,1.78484868
1.799,1,1.78485396
1.8,1,1.78485923
0,1.25,0.0141269851
0.001,1.25,0.0141269878
0.002,1.25,0.0141269861
0.003,1.25,0.0141269875
0.004,1.25,0.0141269885
0.005,1.25,0.014126986
0.006,1.25,0.0141269876
0.007,1.25,0.0141269869
0.008,1.25,0.014126987
0.009,1.25,0.0141269864
0.01,1.25,0.0141269864
0.011,1.25,0.0141269881
0.012,1.25,0.014126987
0.013,1.25,0.0141269861
0.014,1.25,0.0141269862
0.015,1.25,0.0141269874
0.016,1.25,0.0141269879
0.017,1.25,0.0141269875
0.018,1.25,0.0141269868
0.019,1.25,0.0141269889
0.02,1.25,0.0141269884
0.021,1.25,0.0141269878
0.022,1.25,0.014126987
0.023,1.25,0.0141269876
0.024,1.25,0.0141269878
0.025,1.25,0.0141269884
0.026,1.25,0.0141269874
0.027,1.25,0.0141269876
0.028,1.25,0.0141269887
0.029,1.25,0.0141269875
0.03,1.25,0.0141269878
0.031,1.25,0.0141269872
0.032,1.25,0.014126988
0.033,1.25,0.0141269878
0.034,1.25,0.0141269861
0.035,1.25,0.0141269884
0.036,1.25,0.014126987
0.037,1.25,0.0141269874
0.038,1.25,0.0141269867
0.039,1.25,0.0141269873
0.04,1.25,0.0141269855
0.041,1.25,0.0141269879
0.042,1.25,0.0141269879
0.043,1.25,0.0141269864
0.044,1.25,0.0141269883
0.045,1.25,0.014126988
0.046,1.25,0.0141269864
0.047,1.25,0.0141269862
0.048,1.25,0.0141269875
0.049,1.25,0.0141269876
0.05,1.25,0.0141269871
0.051,1.25,0.0141269886
0.052,1.25,0.0141269869
0.053,1.25,0.0141269865
0.054,1.25,0.0141269859
0.055,1.25,0.0141269875
0.056,1.25,0.0141269883
0.057,1.25,0.0141269862
0.058,1.25,0.0141269878
0.059,1.25,0.0141269867
0.06,1.25,0.0141269867
0.061,1.25,0.0141269882
0.062,1.25,0.0141269875
0.063,1.25,0.0141269877
0.064,1.25,0.0141269883
0.065,1.25,0.0141269872
0.066,1.25,0.0141269881
0.067,1.25,0.0141269852
0.068,1.25,0.014126987
0.069,1.25,0.0141269871
0.07,1.25,0.0141269874
0.071,1.25,0.0141269868
0.072,1.25,0.0141269864
0.073,1.25,0.014126987
0.074,1.25,0.0141269878
0.075,1.25,0.014126987
0.076,1.25,0.014126988
0.077,1.25,0.0141269878
0.078,1.25,0.0141269866
0.079,1.25,0.0141269871
0.08,1.25,0.014126987
0.081,1.25,0.0141269873
0.082,1.25,0.0141269869
0.083,1.25,0.0141269884
0.084,1.25,0.0141269878
0.085,1.25,0.0141269879
0.086,1.25,0.0141269865
0.087,1.25,0.0141269866
0.088,1.25,0.0141269884
0.089,1.25,0.0141269864
0.09,1.25,0.0141269885
0.091,1.25,0.0141269869
0.092,1.25,0.014126988
0.093,1.25,0.0141269879
0.094,1.25,0.0141269878
0.095,1.25,0.0141269873
0.096,1.25,0.0141269863
0.097,1.25,0.0141269885
0.098,1.25,0.014126986
0.099,1.25,0.0141269884
0.1,1.25,0.0141269862
0.101,1.25,0.0141269874
0.102,1.25,0.014126987
0.103,1.25,0.0141269863
0.104,1.25,0.0141269872
0.105,1.25,0.0141269872
0.106,1.25,0.0141269873
0.107,1.25,0.014126988
0.108,1.25,0.0141269866
0.109,1.25,0.0141269876
0.11,1.25,0.0141269875
0.111,1.25,0.0141269873
0.112,1.25,0.0141269865
0.113,1.25,0.0141269873
0.114,1.25,0.0141269874
0.115,1.25,0.0141269873
0.116,1.25,0.0141269868
0.117,1.25,0.0141269878
0.118,1.25,0.0141269879
0.119,1.25,0.0141269872
0.12,1.25,0.0141269863
0.121,1.25,0.0141269891
0.122,1.25,0.0141269861
0.123,1.25,0.0141269883
0.124,1.25,0.0141269877
0.125,1.25,0.0141269871
0.126,1.25,0.014126989
0.127,1.25,0.0141269864
0.128,1.25,0.0141269879
0.129,1.25,0.0141269867
0.13,1.25,0.0141269868
0.131,1.25,0.0141269875
0.132,1.25,0.0141269858
0.133,1.25,0.0141269876
0.134,1.25,0.0141269881
0.135,1.25,0.0141269886
0.136,1.25,0.0141269871
0.137,1.25,0.0141269876
0.138,1.25,0.0141269866
0.139,1.25,0.0141269868
0.14,1.25,0.0141269876
0.141,1.25,0.0141269869
0.142,1.25,0.0141269874
0.143,1.25,0.0141269868
0.144,1.25,0.0141269885
0.145,1.25,0.0141269864
0.146,1.25,0.0141269874
0.147,1.25,0.0141269879
0.148,1.25,0.0141269872
0.149,1.25,0.0141269871
0.15,1.25,0.0141269854
0.151,1.25,0.0141269883
0.152,1.25,0.0141269861
0.153,1.25,0.0141269873
0.154,1.25,0.0141269875
0.155,1.25,0.0141269875
0.156,1.25,0.014126986
0.157,1.25,0.0141269869
0.158,1.25,0.014126986
0.159,1.25,0.0141269882
0.16,1.25,0.0141269867
0.161,1.25,0.0141269877
0.162,1.25,0.0141269863
0.163,1.25,0.0141269876
0.164,1.25,0.014126987
0.165,1.25,0.014126988
0.166,1.25,0.0141269868
0.167,1.25,0.0141269866
0.168,1.25,0.0141269878
0.169,1.25,0.0141269862
0.17,1.25,0.0141269878
0.171,1.25,0.0141269861
0.172,1.25,0.0141269859
0.173,1.25,0.0141269871
0.174,1.25,0.0141269867
0.175,1.25,0.0141269857
0.176,1.25,0.014126988
0.177,1.25,0.014126986
0.178,1.25,0.0141269893
0.179,1.25,0.014126987
0.18,1.25,0.0141269881
0.181,1.25,0.0141269853
0.182,1.25,0.0141269881
0.183,1.25,0.0141269882
0.184,1.25,0.0141269867
0.185,1.25,0.0141269894
0.186,1.25,0.0141269868
0.187,1.25,0.0141269869
0.188,1.25,0.0141269869
0.189,1.25,0.0141269868
0.19,1.25,0.0141269874
0.191,1.25,0.0141269877
0.192,1.25,0.0141269852
0.193,1.25,0.0141269885
0.194,1.25,0.0141269874
0.195,1.25,0.0141269867
0.196,1.25,0.0141269873
0.197,1.25,0.0141269864
0.198,1.25,0.0141269871
0.199,1.25,0.0141269867
0.2,1.25,0.0141269877
0.201,1.25,0.0141269864
0.202,1.25,0.0141269883
0.203,1.25,0.014126986
0.204,1.25,0.0141269886
0.205,1.25,0.0141269866
0.206,1.25,0.0141269872
0.207,1.25,0.0141269864
0.208,1.25,0.014126985
0.209,1.25,0.0141269882
0.21,1.25,0.0141269867
0.211,1.25,0.0141269871
0.212,1.25,0.0141269878
0.213,1.25,0.0141269861
0.214,1.25,0.014126988
0.215,1.25,0.0141269874
0.216,1.25,0.0141269874
0.217,1.25,0.0141269877
0.218,1.25,0.0141269868
0.219,1.25,0.0141269867
0.22,1.25,0.0141269862
0.221,1.25,0.0141269872
0.222,1.25,0.014126987
0.223,1.25,0.0141269854
0.224,1.25,0.0141269872
0.225,1.25,0.0141269866
0.226,1.25,0.0141269863
0.227,1.25,0.0141269855
0.228,1.25,0.0141269866
0.229,1.25,0.0141269864
0.23,1.25,0.0141269872
0.231,1.25,0.0141269868
0.232,1.25,0.0141269867
0.233,1.25,0.0141269875
0.234,1.25,0.014126987
0.235,1.25,0.0141269879
0.236,1.25,0.0141269877
0.237,1.25,0.0141269869
0.238,1.25,0.0141269881
0.239,1.25,0.0141269864
0.24,1.25,0.0141269872
0.241,1.25,0.0141269879
0.242,1.25,0.0141269864
0.243,1.25,0.0141269869
0.244,1.25,0.0141269871
0.245,1.25,0.0141269858
0.246,1.25,0.0141269879
0.247,1.25,0.0141269857
0.248,1.25,0.014126988
0.249,1.25,0.0141269873
0.25,1.25,0.0141269874
0.251,1.25,0.0141269879
0.252,1.25,0.0141269874
0.253,1.25,0.0141269875
0.254,1.25,0.0141269863
0.255,1.25,0.0141269874
0.256,1.25,0.0141269877
0.257,1.25,0.0141269868
0.258,1.25,0.0141269879
0.259,1.25,0.0141269861
0.26,1.25,0.0141269867
0.261,1.25,0.0141269873
0.262,1.25,0.0141269881
0.263,1.25,0.0141269862
0.264,1.25,0.0141269882
0.265,1.25,0.0141269864
0.266,1.25,0.0141269885
0.267,1.25,0.0141269869
0.268,1.25,0.0141269876
0.269,1.25,0.0141269867
0.27,1.25,0.014126986
0.271,1.25,0.0141269878
0.272,1.25,0.0141269867
0.273,1.25,0.0141269869
0.274,1.25,0.0141269876
0.275,1.25,0.0141269877
0.276,1.25,0.0141269866
0.277,1.25,0.0141269862
0.278,1.25,0.0141269874
0.279,1.25,0.0141269871
0.28,1.25,0.014126987
0.281,1.25,0.0141269874
0.282,1.25,0.0141269877
0.283,1.25,0.014126987
0.284,1.25,0.0141269873
0.285,1.25,0.0141269859
0.286,1.25,0.0141269882
0.287,1.25,0.0141269862
0.288,1.25,0.0141269884
0.289,1.25,0.014126987
0.29,1.25,0.0141269879
0.291,1.25,0.0141269864
0.292,1.25,0.0141269875
0.293,1.25,0.0141269877
0.294,1.25,0.0141269876
0.295,1.25,0.0141269867
0.296,1.25,0.014126986
0.297,1.25,0.0141269881
0.298,1.25,0.0141269872
0.299,1.25,0.0141269874
0.3,1.25,0.0141269887
0.301,1.25,0.0141269857
0.302,1.25,0.0141269869
0.303,1.25,0.0141269855
0.304,1.25,0.0141269889
0.305,1.25,0.0141269874
0.306,1.25,0.0141269874
0.307,1.25,0.0141269867
0.308,1.25,0.014126988
0.309,1.25,0.0141269863
0.31,1.25,0.0141269886
0.311,1.25,0.0141269868
0.312,1.25,0.0141269875
0.313,1.25,0.0141269882
0.314,1.25,0.014126986
0.315,1.25,0.0141269883
0.316,1.25,0.0141269863
0.317,1.25,0.0141269869
0.318,1.25,0.0141269883
0.319,1.25,0.0141269878
0.32,1.25,0.0141269863
0.321,1.25,0.0141269883
0.322,1.25,0.0141269866
0.323,1.25,0.0141269874
0.324,1.25,0.014126986
0.325,1.25,0.0141269884
0.326,1.25,0.0141269869
0.327,1.25,0.0141269878
0.328,1.25,0.014126987
0.329,1.25,0.014126986
0.33,1.25,0.0141269875
0.331,1.25,0.0141269855
0.332,1.25,0.0141269886
0.333,1.25,0.0141269874
0.334,1.25,0.0141269874
0.335,1.25,0.0141269874
0.336,1.25,0.0141269864
0.337,1.25,0.0141269854
0.338,1.25,0.0141269864
0.339,1.25,0.0141269876
0.34,1.25,0.0141269875
0.341,1.25,0.0141269857
0.342,1.25,0.0141269886
0.343,1.25,0.0141269869
0.344,1.25,0.0141269871
0.345,1.25,0.0141269864
0.346,1.25,0.0141269875
0.347,1.25,0.0141269863
0.348,1.25,0.0141269875
0.349,1.25,0.0141269873
0.35,1.25,0.0141269874
0.351,1.25,0.0141269867
0.352,1.25,0.0141269881
0.353,1.25,0.0141269873
0.354,1.25,0.0141269889
0.355,1.25,0.014126987
0.356,1.25,0.0141269869
0.357,1.25,0.0141269871
0.358,1.25,0.0141269868
0.359,1.25,0.0141269872
0.36,1.25,0.0141269863
0.361,1.25,0.0141269879
0.362,1.25,0.014126987
0.363,1.25,0.014126986
0.364,1.25,0.0141269875
0.365,1.25,0.0141269878
0.366,1.25,0.0141269865
0.367,1.25,0.0141269868
0.368,1.25,0.0141269881
0.369,1.25,0.0141269861
0.37,1.25,0.0141269888
0.371,1.25,0.0141269867
0.372,1.25,0.0141269883
0.373,1.25,0.0141269864
0.374,1.25,0.0141269889
0.375,1.25,0.0141269866
0.376,1.25,0.014126988
0.377,1.25,0.0141269854
0.378,1.25,0.0141269882
0.379,1.25,0.0141269875
0.38,1.25,0.0141269866
0.381,1.25,0.0141269874
0.382,1.25,0.0141269867
0.383,1.25,0.014126987
0.384,1.25,0.0141269878
0.385,1.25,0.0141269862
0.386,1.25,0.0141269872
0.387,1.25,0.0141269866
0.388,1.25,0.0141269877
0.389,1.25,0.014126987
0.39,1.25,0.0141269894
0.391,1.25,0.0141269867
0.392,1.25,0.0141269864
0.393,1.25,0.0141269867
0.394,1.25,0.0141269877
0.395,1.25,0.014126987
0.396,1.25,0.0141269876
0.397,1.25,0.014126987
0.398,1.25,0.0141269874
0.399,1.25,0.0141269865
0.4,1.25,0.0141269868
0.401,1.25,0.014126987
0.402,1.25,0.0141269879
0.403,1.25,0.0141269869
0.404,1.25,0.0141269884
0.405,1.25,0.014126988
0.406,1.25,0.0141269874
0.407,1.25,0.0141269878
0.408,1.25,0.014126987
0.409,1.25,0.0141269873
0.41,1.25,0.0141269882
0.411,1.25,0.0141269878
0.412,1.25,0.0141269869
0.413,1.25,0.0141269871
0.414,1.25,0.014126988
0.415,1.25,0.0141269876
0.416,1.25,0.0141269883
0.417,1.25,0.0141269864
0.418,1.25,0.0141269872
0.419,1.25,0.0141269878
0.42,1.25,0.0141269865
0.421,1.25,0.0141269872
0.422,1.25,0.0141269877
0.423,1.25,0.0141269863
0.424,1.25,0.0141269881
0.425,1.25,0.0141269862
0.426,1.25,0.0141269879
0.427,1.25,0.014126987
0.428,1.25,0.0141269868
0.429,1.25,0.0141269884
0.43,1.25,0.0141269865
0.431,1.25,0.0141269879
0.432,1.25,0.0141269859
0.433,1.25,0.0141269882
0.434,1.25,0.0141269862
0.435,1.25,0.0141269884
0.436,1.25,0.0141269867
0.437,1.25,0.0141269868
0.438,1.25,0.0141269865
0.439,1.25,0.0141269883
0.44,1.25,0.0141269871
0.441,1.25,0.0141269872
0.442,1.25,0.0141269881
0.443,1.25,0.0141269872
0.444,1.25,0.0141269885
0.445,1.25,0.0141269873
0.446,1.25,0.0141269876
0.447,1.25,0.0141269887
0.448,1.25,0.0141269871
0.449,1.25,0.014126988
0.45,1.25,0.014126988
0.451,1.25,0.0141269856
0.452,1.25,0.0141269868
0.453,1.25,0.0141269873
0.454,1.25,0.0141269881
0.455,1.25,0.0141269859
0.456,1.25,0.0141269874
0.457,1.25,0.0141269878
0.458,1.25,0.0141269859
0.459,1.25,0.0141269884
0.46,1.25,0.0141269862
0.461,1.25,0.0141269872
0.462,1.25,0.014126988
0.463,1.25,0.0141269862
0.464,1.25,0.0141269888
0.465,1.25,0.0141269876
0.466,1.25,0.0141269878
0.467,1.25,0.0141269887
0.468,1.25,0.014126987
0.469,1.25,0.0141269882
0.47,1.25,0.0141269863
0.471,1.25,0.0141269891
0.472,1.25,0.0141269868
0.473,1.25,0.0141269877
0.474,1.25,0.0141269871
0.475,1.25,0.0141269875
0.476,1.25,0.0141269859
0.477,1.25,0.0141269888
0.478,1.25,0.0141269873
0.479,1.25,0.0141269878
0.48,1.25,0.0141269862
0.481,1.25,0.0141269891
0.482,1.25,0.0141269868
0.483,1.25,0.0141269881
0.484,1.25,0.0141269866
0.485,1.25,0.0141269882
0.486,1.25,0.0141269867
0.487,1.25,0.0141269885
0.488,1.25,0.0141269861
0.489,1.25,0.0141269883
0.49,1.25,0.0141269881
0.491,1.25,0.0141269864
0.492,1.25,0.014126989
0.493,1.25,0.0141269862
0.494,1.25,0.0141269881
0.495,1.25,0.0141269868
0.496,1.25,0.0141269886
0.497,1.25,0.0141269859
0.498,1.25,0.0141269883
0.499,1.25,0.0141269864
0.5,1.25,0.0141269876
0.501,1.25,0.014126987
0.502,1.25,0.0141269878
0.503,1.25,0.0141269883
0.504,1.25,0.0141269869
0.505,1.25,0.0141269879
0.506,1.25,0.0141269871
0.507,1.25,0.0141269872
0.508,1.25,0.0141269863
0.509,1.25,0.0141269861
0.51,1.25,0.0141269873
0.511,1.25,0.0141269869
0.512,1.25,0.0141269886
0.513,1.25,0.0141269873
0.514,1.25,0.0141269865
0.515,1.25,0.014126989
0.516,1.25,0.0141269879
0.517,1.25,0.0141269885
0.518,1.25,0.0141269859
0.519,1.25,0.0141269876
0.52,1.25,0.0141269861
0.521,1.25,0.0141269885
0.522,1.25,0.0141269859
0.523,1.25,0.0141269874
0.524,1.25,0.0141269878
0.525,1.25,0.0141269872
0.526,1.25,0.0141269867
0.527,1.25,0.014126987
0.528,1.25,0.0141269872
0.529,1.25,0.0141269871
0.53,1.25,0.0141269878
0.531,1.25,0.0141269878
0.532,1.25,0.0141269868
0.533,1.25,0.014126987
0.534,1.25,0.0141269867
0.535,1.25,0.0141269862
0.536,1.25,0.0141269885
0.537,1.25,0.0141269854
0.538,1.25,0.0141269875
0.539,1.25,0.0141269864
0.54,1.25,0.0141269864
0.541,1.25,0.0141269879
0.542,1.25,0.0141269858
0.543,1.25,0.0141269885
0.544,1.25,0.0141269865
0.545,1.25,0.0141269875
0.546,1.25,0.014126987
0.547,1.25,0.0141269866
0.548,1.25,0.0141269874
0.549,1.25,0.0141269864
0.55,1.25,0.0141269873
0.551,1.25,0.0141269863
0.552,1.25,0.0141269882
0.553,1.25,0.0141269872
0.554,1.25,0.0141269874
0.555,1.25,0.014126988
0.556,1.25,0.0141269875
0.557,1.25,0.0141269865
0.558,1.25,0.0141269868
0.559,1.25,0.0141269882
0.56,1.25,0.0141269873
0.561,1.25,0.0141269875
0.562,1.25,0.0141269857
0.563,1.25,0.0141269882
0.564,1.25,0.0141269866
0.565,1.25,0.0141269879
0.566,1.25,0.0141269859
0.567,1.25,0.0141269879
0.568,1.25,0.0141269866
0.569,1.25,0.014126987
0.57,1.25,0.0141269876
0.571,1.25,0.0141269863
0.572,1.25,0.0141269892
0.573,1.25,0.0141269865
0.574,1.25,0.0141269884
0.575,1.25,0.0141269863
0.576,1.25,0.0141269876
0.577,1.25,0.0141269884
0.578,1.25,0.0141269879
0.579,1.25,0.0141269882
0.58,1.25,0.0141269866
0.581,1.25,0.0141269874
0.582,1.25,0.0141269881
0.583,1.25,0.0141269858
0.584,1.25,0.014126987
0.585,1.25,0.0141269887
0.586,1.25,0.0141269867
0.587,1.25,0.0141269874
0.588,1.25,0.0141269884
0.589,1.25,0.0141269866
0.59,1.25,0.0141269888
0.591,1.25,0.0141269869
0.592,1.25,0.0141269881
0.593,1.25,0.014126987
0.594,1.25,0.0141269871
0.595,1.25,0.0141269872
0.596,1.25,0.0141269876
0.597,1.25,0.014126987
0.598,1.25,0.0141269876
0.599,1.25,0.0141269874
0.6,1.25,0.0141269871
0.601,1.25,0.0141269873
0.602,1.25,0.0141269882
0.603,1.25,0.0141269879
0.604,1.25,0.0141269875
0.605,1.25,0.0141269856
0.606,1.25,0.014126987
0.607,1.25,0.0141269878
0.608,1.25,0.0141269867
0.609,1.25,0.0141269863
0.61,1.25,0.0141269876
0.611,1.25,0.0141269877
0.612,1.25,0.0141269891
0.613,1.25,0.0141269887
0.614,1.25,0.014126988
0.615,1.25,0.0141269859
0.616,1.25,0.0141269892
0.617,1.25,0.0141269877
0.618,1.25,0.0141269873
0.619,1.25,0.0141269881
0.62,1.25,0.0141269876
0.621,1.25,0.0141269899
0.622,1.25,0.014126988
0.623,1.25,0.0141269893
0.624,1.25,0.0141269878
0.625,1.25,0.0141269886
0.626,1.25,0.0141269869
0.627,1.25,0.014126989
0.628,1.25,0.0141269869
0.629,1.25,0.0141269871
0.63,1.25,0.0141269889
0.631,1.25,0.0141269882
0.632,1.25,0.0141269886
0.633,1.25,0.0141269881
0.634,1.25,0.0141269897
0.635,1.25,0.0141269871
0.636,1.25,0.0141269874
0.637,1.25,0.0141269881
0.638,1.25,0.0141269872
0.639,1.25,0.01412699
0.64,1.25,0.0141269888
0.641,1.25,0.0141269872
0.642,1.25,0.0141269907
0.643,1.25,0.0141269874
0.644,1.25,0.0141269897
0.645,1.25,0.0141269886
0.646,1.25,0.0141269882
0.647,1.25,0.0141269896
0.648,1.25,0.0141269875
0.649,1.25,0.0141269896
0.65,1.25,0.014126988
0.651,1.25,0.0141269892
0.652,1.25,0.0141269876
0.653,1.25,0.01412699
0.654,1.25,0.0141269886
0.655,1.25,0.0141269904
0.656,1.25,0.0141269896
0.657,1.25,0.014126988
0.658,1.25,0.0141269902
0.659,1.25,0.0141269895
0.66,1.25,0.014126989
0.661,1.25,0.0141269898
0.662,1.25,0.0141269899
0.663,1.25,0.01412699
0.664,1.25,0.0141269892
0.665,1.25,0.0141269891
0.666,1.25,0.0141269893
0.667,1.25,0.0141269897
0.668,1.25,0.0141269891
0.669,1.25,0.0141269896
0.67,1.25,0.0141269906
0.671,1.25,0.0141269902
0.672,1.25,0.0141269891
0.673,1.25,0.014126989
0.674,1.25,0.0141269902
0.675,1.25,0.0141269912
0.676,1.25,0.0141269907
0.677,1.25,0.0141269909
0.678,1.25,0.01412699
0.679,1.25,0.0141269901
0.68,1.25,0.0141269921
0.681,1.25,0.0141269913
0.682,1.25,0.0141269918
0.683,1.25,0.0141269918
0.684,1.25,0.0141269907
0.685,1.25,0.014126992
0.686,1.25,0.0141269912
0.687,1.25,0.0141269923
0.688,1.25,0.0141269911
0.689,1.25,0.0141269922
0.69,1.25,0.0141269918
0.691,1.25,0.0141269929
0.692,1.25,0.0141269917
0.693,1.25,0.0141269915
0.694,1.25,0.0141269931
0.695,1.25,0.0141269924
0.696,1.25,0.0141269926
0.697,1.25,0.0141269929
0.698,1.25,0.0141269938
0.699,1.25,0.0141269937
0.7,1.25,0.014126994
0.701,1.25,0.014126995
0.702,1.25,0.0141269966
0.703,1.25,0.0141269957
0.704,1.25,0.0141269966
0.705,1.25,0.0141269969
0.706,1.25,0.0141269964
0.707,1.25,0.0141269957
0.708,1.25,0.0141269969
0.709,1.25,0.0141269974
0.71,1.25,0.0141269971
0.711,1.25,0.0141269985
0.712,1.25,0.0141269986
0.713,1.25,0.0141269989
0.714,1.25,0.014126998
0.715,1.25,0.0141269983
0.716,1.25,0.0141269997
0.717,1.25,0.0141270009
0.718,1.25,0.014127
0.719,1.25,0.0141270005
0.72,1.25,0.0141270013
0.721,1.25,0.0141270047
0.722,1.25,0.0141270012
0.723,1.25,0.0141270068
0.724,1.25,0.0141270031
0.725,1.25,0.0141270093
0.726,1.25,0.0141270077
0.727,1.25,0.0141270091
0.728,1.25,0.0141270086
0.729,1.25,0.0141270105
0.73,1.25,0.0141270097
0.731,1.25,0.0141270101
0.732,1.25,0.0141270121
0.733,1.25,0.0141270111
0.734,1.25,0.0141270138
0.735,1.25,0.0141270114
0.736,1.25,0.0141270132
0.737,1.25,0.0141270129
0.738,1.25,0.0141270133
0.739,1.25,0.0141270148
0.74,1.25,0.0141270154
